aid,ra,dec,log_M,Rhlr,e,ng,z,sigma_e,Kq,Kn,Mdyn,lim_sup
spec-0813-52354-0164,240.920617573484,46.775707555358,10.43,1.26,0.39,4.01,0.05937884,191.2629853366577,0.9158595133204178,5.92522041,10.764606431664452,2.034018649165749
spec-0815-52374-0433,244.729526002285,43.2159646765981,10.339,0.93,0.53,3.77,0.05998278,210.40018908333835,0.8487068161348575,6.079660889999999,10.693652901253811,1.98624073126977
spec-0816-52379-0306,246.97877715446,40.6060843793432,10.421,2.34,0.33,7.53,0.03291619,193.6120295372501,0.9587450189793348,3.979061689999999,10.891004980442439,2.7228986577765975
spec-0816-52379-0513,247.243333188702,42.8281243839119,10.497,1.43,0.19,3.71,0.03173248,209.49803630377437,1.1136561812426087,6.11870481,10.997547239188998,3.0265589225225598
spec-0817-52381-0127,249.749434872888,39.8793735350245,10.399,1.8,0.28,6.29,0.07863919,196.6129464131877,1.0037315179050041,4.596504809999999,10.872982663669866,2.3559130012886826
spec-0817-52381-0550,248.897226265233,41.1687133030286,10.644,2.06,0.44,2.1,0.06125262,208.1887144065619,0.8874053975750458,7.231180999999999,11.124553540419653,2.8399340395257093
spec-0820-52438-0196,253.811556641766,36.086795823294,10.503,2.14,0.53,5.62,0.07081975,198.2530728477983,0.8487068161348575,4.9609640399999995,10.915618052441912,2.4362611578307094
spec-0828-52317-0185,129.091030516033,38.640821196602,10.42,2.58,0.47,6.45,0.05358685,204.94119661342495,0.8729178863405056,4.512670249999999,10.996725888636327,2.8755593846161718
spec-0830-52293-0133,133.411437940151,40.7298123165844,10.308,2.37,0.34,5.14,0.0286126,192.2612394523508,0.9508320982325946,5.2353723599999995,11.006023886666224,2.70147233226279
spec-0832-52312-0235,137.742526242616,44.3642885906734,10.613,1.11,0.35,2.71,0.09740596,264.2372217889195,0.9432436911467813,6.794982809999999,11.062563894382224,2.2931337875558646
spec-0835-52326-0136,168.812317657046,3.88782376886794,10.16,1.03,0.26,3.16,0.06890932,187.6822787610704,1.024588205031141,6.484692959999999,10.74856318520541,2.9565975893215892
spec-0835-52326-0349,167.957898378403,5.11178020649462,10.428,1.2,0.58,3.02,0.04165377,232.94414934503112,0.8325219696942819,6.580181639999999,10.918759100542383,2.9140716299304046
spec-0835-52326-0567,169.279954536278,5.98156764030547,10.511,1.31,0.48,3.76,0.08268153,231.3757011596205,0.8684665799778243,6.08615616,10.935443648567496,2.603359053523654
spec-0838-52378-0481,175.319862823841,5.72001872521635,10.566,2.66,0.23,6.8,0.0973407,211.4411862818128,1.059452598972988,4.333584,11.10363021497449,2.554157271121389
spec-0838-52378-0519,175.403963982167,5.32478554555862,10.873,2.64,0.39,4.01,0.09716124,247.05935385487072,0.9158595133204178,5.92522041,11.308180555533353,2.418586979551072
spec-0838-52378-0574,175.496230208724,5.80839186595125,10.575,1.47,0.62,3.06,0.09625383,243.5179367833761,0.8216932330693044,6.552802759999999,11.037956707156525,2.385715984126335
spec-0839-52373-0310,175.11788927909,4.54866591113854,10.433,1.2,0.26,4.62,0.08943021,183.47803371065905,1.024588205031141,5.545180039999999,10.727255058973821,1.6040653330443617
spec-0840-52374-0045,178.598395435903,4.01004542506426,10.652,2.04,0.5,5.05,0.09759108,275.86489245011154,0.8600842766443919,5.28806025,11.215301093778365,2.7521607234387564
spec-0840-52374-0106,178.650239061504,4.3535635717429,10.381,0.82,0.66,2.66,0.07489181,295.2004636259272,0.8124406952084483,6.83006196,10.964704890520865,2.9718357486688176
spec-0840-52374-0370,177.532758231982,5.68986525890062,10.38,2.09,0.6,7.58,0.07306893,182.98587720908012,0.8268941874213698,3.9557192399999996,10.726097484593666,1.7670019424006111
spec-0840-52374-0542,179.159868885248,5.35407322481129,10.275,1.53,0.41,4.9,0.07701839,191.67315648514003,0.9037741381612935,5.376740999999999,10.802833702196528,2.4182179344647157
spec-0842-52376-0585,182.582933057194,5.37361754521931,10.668,1.43,0.64,3.35,0.07446633,262.0070666034836,0.8168856351754018,6.3566122499999995,11.073789681876358,2.489701733566669
spec-0842-52376-0590,182.648596517033,5.41458993016183,10.291,1.28,0.19,7.82,0.07408304,193.9341331347748,1.1136561812426087,3.8453528399999994,10.680646458926232,1.7600833495432913
spec-0842-52376-0625,182.722735542999,5.33626865860112,10.439,1.65,0.55,3.73,0.07539869,208.5297773609589,0.8418447448145492,6.10567089,10.933226154675003,2.6492636901296804
spec-0843-52378-0386,182.512382033268,5.39419571967644,10.704,1.74,0.23,3.06,0.07998919,225.3167747260455,1.059452598972988,6.552802759999999,11.154085581791856,2.859107440035231
spec-0843-52378-0399,182.583430132406,5.3234396657151,10.509,1.05,0.41,3.85,0.07743599,236.4866503698984,0.9037741381612935,6.02787225,10.871467163308328,2.0044899859673464
spec-0843-52378-0431,182.639640790996,5.35989505819786,10.423,1.23,0.61,3.35,0.07957033,194.7213974402404,0.8242425168127028,6.3566122499999995,10.754453855283298,1.6279432113264403
spec-0843-52378-0511,183.665566235731,5.44863282297797,10.496,2.07,0.61,4.08,0.07598016,200.6545765888816,0.8242425168127028,5.880698239999999,10.972793047620248,2.5812191825473376
spec-0844-52378-0216,184.398585511313,3.59635764562132,10.315,1.02,0.25,4.27,0.07625999,172.44750079788895,1.035709701476211,5.76104289,10.62409378907084,1.7254039752589598
spec-0844-52378-0219,184.402356543103,3.77073929846227,10.288,1.51,0.6,2.44,0.07442313,166.666090489905,0.8268941874213698,6.98584176,10.750780781927789,2.290347407312933
spec-0845-52381-0552,188.681170999052,5.50188188024837,10.286,1.05,0.56,3.45,0.08064843,172.80115849036153,0.8386131011557931,6.289900249999999,10.584928654615352,1.2474245866327787
spec-0846-52407-0188,189.723312521357,4.75441887378771,10.453,1.5,0.57,3.35,0.07644667,184.66318561206197,0.8355072068666826,6.3566122499999995,10.800468481549919,1.886100526430754
spec-0846-52407-0255,189.569518931316,3.92395705647606,10.42,1.61,0.6,7.56,0.07318868,190.68730865317443,0.8268941874213698,3.965041759999999,10.649607814292025,0.6857798693456981
spec-0846-52407-0522,189.966405362488,6.02595900579847,10.741,2.14,0.71,3.68,0.07273231,226.32207376358232,0.8027356868192035,6.138291839999999,11.098928359529399,2.343645198831694
spec-0847-52426-0430,191.482383598194,5.01157833651718,10.611,1.89,0.35,4.11,0.08836202,207.9367430351353,0.9432436911467813,5.86168961,11.021411660648443,2.123592795481832
spec-0848-52669-0115,194.252048248917,4.52987172113009,10.789,2.57,0.54,4.35,0.09711423,231.3816364011953,0.8452074611443647,5.711182249999999,11.188720896202508,2.4469515623335605
spec-0849-52439-0081,196.165516227488,3.69384254422673,10.406,1.35,0.46,3.47,0.04018792,182.703810692465,0.8775527169786937,6.276615689999999,10.761268388104243,2.2047915462728285
spec-0850-52338-0067,198.545953996309,4.7151611309266,10.483,1.5,0.52,3.71,0.05305604,208.72176276160516,0.8523486307670756,6.11870481,10.898944151518693,2.2843553168570954
spec-0850-52338-0178,197.894291571467,4.80804994441359,10.616,2.03,0.67,3.49,0.09742402,203.75014596519895,0.8103453250771835,6.263350409999999,10.997609390533809,1.7811957044455353
spec-0854-52373-0108,206.261347543519,4.01821543890936,10.313,1.2,0.43,4.29,0.07942866,216.5807659692269,0.8926404490652192,5.748548809999999,10.827096457571551,2.527076077262329
spec-0854-52373-0584,206.919553391866,5.14267429989104,10.193,0.71,0.43,3.14,0.07665642,172.93844767126035,0.8926404490652192,6.498276359999999,10.456956856212157,1.0402773446765996
spec-0855-52375-0333,207.377826601824,5.28947650457809,10.496,1.62,0.6,3.76,0.09430788,190.4140913284377,0.8268941874213698,6.08615616,10.837146869315328,1.5214465503526573
spec-0855-52375-0506,208.235809893639,5.16906180664149,10.619,2.13,0.68,3.49,0.07751544,217.72051466597156,0.8083302385460109,6.263350409999999,11.075014497997099,2.687782056316508
spec-0855-52375-0581,208.395745935325,5.19826100213903,10.356,1.01,0.61,3.03,0.0750878,244.1765781989752,0.8242425168127028,6.57332969,10.880010463769908,2.5124598341253344
spec-0856-52339-0279,209.098687852019,3.45997304714661,10.393,2.17,0.81,3.93,0.08834463,182.87850695782296,0.7881627066638371,5.97639209,10.900280687663503,2.476159657747327
spec-0865-52323-0284,130.831301657584,37.5749579210506,10.597,2.65,0.46,6.36,0.04121788,215.30821757218183,0.8775527169786937,4.559675359999999,11.058014878365288,2.820269980582466
spec-0865-52323-0442,132.487940716288,38.6677658611572,10.549,1.61,0.71,6.25,0.09280697,204.81190799622783,0.8027356868192035,4.61765625,10.764971108364529,0.7593805517336667
spec-0878-52353-0110,170.166462635478,50.8272892216803,10.795,2.48,0.33,5.11,0.02762028,242.74496234817568,0.9587450189793348,5.252891609999999,11.233294347716768,3.113654358490738
spec-0881-52368-0265,176.837088148052,51.7589432310582,10.374,1.64,0.3,7.93,0.07736705,198.9742886019295,0.984585082448575,3.79569609,10.751423108335134,2.059437066729435
spec-0882-52370-0001,181.859180232546,51.2303534251875,10.578,1.82,0.3,2.98,0.09244939,199.25733208174577,0.984585082448575,6.607637639999999,11.038640135195196,2.8381266710500994
spec-0882-52370-0036,182.192873933419,51.9832281315021,10.091,0.78,0.26,5.41,0.06143417,197.59683196279025,1.024588205031141,5.07965121,10.566478457299223,2.1475230936305523
spec-0882-52370-0214,180.479516665895,51.5223494013876,10.361,1.22,0.4,4.04,0.06211248,206.85386839937,0.9096926026564097,5.906110559999999,10.814324015660953,2.4098006899606994
spec-0882-52370-0607,182.189599152231,53.3591220465947,10.666,1.74,0.71,3.62,0.08200199,237.1034046899152,0.8027356868192035,6.177596039999999,11.052257560436207,2.2306232686118075
spec-0882-52370-0631,181.784553709902,52.5607726859071,10.285,1.61,0.43,5.87,0.06248748,181.6530106248877,0.8926404490652192,4.8224412899999995,10.725695242840493,2.113417386263839
spec-0883-52430-0289,181.358558318695,51.4985090026683,10.801,2.29,0.56,3.08,0.08480053,251.2426241714755,0.8386131011557931,6.539142239999999,11.26554520627366,2.741415830352022
spec-0884-52374-0129,187.171824593181,51.2917856372743,10.666,2.35,0.65,3.7,0.08610652,232.5827693437891,0.8146196502770222,6.125228999999999,11.168740803971401,2.7392225292209273
spec-0884-52374-0502,186.991591510162,53.0428091040137,10.148,1.44,0.51,6.66,0.03020984,158.6073482965208,0.8561389940226636,4.404509959999999,10.501891630342351,2.2980313250084135
spec-0885-52379-0522,189.885778916001,53.3510295160578,10.591,1.87,0.67,3.96,0.06527617,203.5924485295604,0.8103453250771835,5.957166559999999,10.939515466585002,2.073135686595608
spec-0886-52381-0006,194.524901347038,51.0854393796834,10.357,1.25,0.16,3.86,0.03499497,183.43475848987964,1.1611135454678942,6.02142036,10.83488757085351,3.017279304727474
spec-0886-52381-0089,194.018871479245,50.9072775980835,10.791,2.7,0.45,6.64,0.09482258,246.9367277763178,0.8823790877462955,4.414719359999999,11.173534104933479,2.329450461894523
spec-0886-52381-0186,192.449027905264,51.6411264105404,10.546,1.1,0.65,3.22,0.0296909,253.6079387561936,0.8146196502770222,6.444058439999999,10.93627338100188,2.7264948515074123
spec-0886-52381-0531,193.623343514316,53.1017332194911,10.396,1.22,0.16,4.7,0.05388673,196.22513886159345,1.1611135454678942,5.496669,10.843284052762586,2.4545007441783495
spec-0887-52376-0541,197.296053435349,52.0209121271794,10.087,1.35,0.12,6.87,0.0257783,149.66738461015277,1.2352721781068696,4.298475289999999,10.572105857199805,2.6374833919176313
spec-0888-52339-0013,114.691309903703,26.8536955587797,10.532,1.32,0.59,6.47,0.09315608,226.472275221506,0.8296525174182051,4.50227769,10.769373185745208,1.616006341534671
spec-0889-52663-0405,116.707608430434,30.9973143448476,10.72,2.4,0.35,5.99,0.05715693,231.31985689815264,0.9432436911467813,4.757020409999999,11.127036650608401,2.4654371261432626
spec-0889-52663-0612,117.378965969248,30.426818029853,10.282,0.69,0.37,4.65,0.05991222,169.99077766304836,0.928983936520446,5.526952249999999,10.376634384180237,-0.018823263491225983
spec-0890-52583-0535,119.113992881591,32.8864828190794,10.315,2.02,0.38,4.47,0.07403025,173.5526117061589,0.9222860468299282,5.636969689999999,10.866565669521174,2.584072836985867
spec-0892-52378-0096,122.438086854111,35.1271355211258,10.302,1.32,0.48,3.5,0.08219966,174.16194679393234,0.8684665799778243,6.256724999999999,10.704021305276394,1.8634199686759851
spec-0892-52378-0150,122.506058643347,35.2611849047822,10.346,1.15,0.6,3.96,0.08122198,178.76508102517522,0.8268941874213698,5.957166559999999,10.624193557675653,1.2341256120694335
spec-0893-52589-0079,125.245964884555,37.6860055910809,10.738,2.17,0.55,5.52,0.08151122,264.2565628029743,0.8418447448145492,5.017216639999999,11.172646811685471,2.519213735960937
spec-0893-52589-0170,124.355454517394,37.3663931380503,10.506,1.42,0.6,4.37,0.08155378,211.10281499286657,0.8268941874213698,5.698765289999999,10.840947758082331,1.9024561508389641
spec-0895-52581-0001,129.166553896592,40.1008910277841,10.221,1.81,0.17,7.99,0.05709599,186.4085370258061,1.1445808046337596,3.7688564099999997,10.799906875788546,2.4086384810988335
spec-0896-52592-0080,132.712342102851,42.8921410954843,10.722,2.0,0.56,2.41,0.09399322,232.308048220835,0.8386131011557931,7.007265209999999,11.168709360562847,2.68926585560027
spec-0904-52381-0069,156.404317157202,53.0080168902696,10.559,1.65,0.57,3.86,0.06944811,241.17533495667297,0.8355072068666826,6.02142036,11.050239527089404,2.262897826277843
spec-0904-52381-0219,154.028259954512,52.1163343462538,10.629,1.68,0.71,3.66,0.06094807,226.92034710303267,0.8027356868192035,6.151373959999999,10.997041515690018,2.5035034006718417
spec-0904-52381-0310,153.101604158598,53.3412043331298,10.754,2.25,0.34,3.73,0.04421164,219.25796116459568,0.9508320982325946,6.10567089,11.164371141284954,2.7824365865903378
spec-0908-52373-0523,167.840067475548,57.0274637876748,10.478,2.03,0.37,4.64,0.07656788,202.0825196469578,0.928983936520446,5.53302336,10.99596489766316,2.9885181234199685
spec-0909-52379-0335,167.949229360992,57.1228674186945,10.293,1.43,0.29,7.98,0.0459017,202.45935583438268,0.993954349345031,3.7733176399999993,10.708542198320933,2.0467891689769067
spec-0910-52377-0059,202.866653675041,-3.20386935699859,10.408,1.24,0.4,3.97,0.08804053,202.9327507889208,0.9096926026564097,5.950767689999999,10.808034284437866,1.7923504121129676
spec-0910-52377-0503,202.689711574943,-1.81156212794526,10.459,2.08,0.6,5.07,0.08081221,184.33352435429623,0.8268941874213698,5.276318089999999,10.855493552122827,2.188983855775563
spec-0911-52426-0426,202.700822261019,-1.86974211438624,10.458,1.47,0.41,4.83,0.08358753,253.07103010001197,0.9037741381612935,5.418496489999999,11.030181561562726,2.7748173700219367
spec-0911-52426-0492,202.922660414284,-1.72210857133045,10.461,2.62,0.36,7.14,0.08500791,214.8721077477116,0.9359655037331305,4.16526836,11.04000486427451,2.8334363852023006
spec-0912-52427-0167,204.872818491125,-2.78156879568609,10.664,2.0,0.53,4.34,0.09431919,214.24683686009016,0.8487068161348575,5.71739796,11.015255600659692,1.9091081861523387
spec-0914-52721-0148,208.974777993579,-2.76519977260042,10.636,1.78,0.66,3.66,0.09311856,240.5233217864578,0.8124406952084483,6.151373959999999,11.077938842588674,2.0867908886116187
spec-0914-52721-0184,208.40640740243,-2.65395350590061,10.573,1.79,0.27,4.41,0.07572702,208.8053999590964,1.013935990115002,5.67398921,11.018676182160839,2.105625959169346
spec-0915-52443-0062,211.543180237278,-2.62448711536304,10.451,1.21,0.36,3.1,0.0658799,187.1258792223675,0.9359655037331305,6.525500999999999,10.779367436318742,1.8416400658276293
spec-0915-52443-0170,210.475311585928,-2.48723146628582,10.532,0.94,0.74,4.58,0.05473125,263.7657189022519,0.7977573226358899,5.569551239999999,10.829696212793158,1.8127572702236987
spec-0919-52409-0073,219.78707612624,-2.21449597039907,10.752,1.86,0.58,4.92,0.04120101,247.21824219253705,0.8325219696942819,5.36485424,11.072068257536515,2.4754482225292884
spec-0922-52426-0026,227.592262127029,-2.24770718464627,10.345,1.39,0.54,3.82,0.03691157,177.56856678139346,0.8452074611443647,6.047256839999999,10.71670937065248,2.4491848753458503
spec-0922-52426-0324,225.080763602543,-0.96592124883123,10.386,1.06,0.44,4.13,0.08684231,207.6647319390376,0.8874053975750458,5.84904129,10.741678765109324,2.0063868129859963
spec-0922-52426-0441,226.660070501764,-1.34084536665249,10.19,1.93,0.12,7.75,0.07146715,161.3822419486468,1.2352721781068696,3.8772562499999994,10.74799661770241,2.736753008160977
spec-0923-52404-0318,227.135903934448,-1.87438679462316,10.725,2.37,0.58,4.77,0.09940634,223.76990512671324,0.8325219696942819,5.454474889999999,11.097941006440669,1.889734431336305
spec-0923-52404-0456,228.869676853768,-1.33673120192186,10.056,2.19,0.22,7.94,0.05372724,147.03884710213586,1.0721232014342572,3.7912107599999993,10.650771570439247,2.733906902210973
spec-0924-52409-0023,231.782430468633,-1.79296414495062,10.487,1.9,0.43,6.12,0.07737794,209.618595134043,0.8926404490652192,4.686931039999999,10.909618994294627,2.4787101949337464
spec-0924-52409-0318,229.717975180069,-1.98146392070913,10.45,1.91,0.57,3.0,0.05413687,220.12222608140345,0.8355072068666826,6.593899999999999,11.073894371545906,3.369232902809655
spec-0925-52411-0174,233.289696832797,-1.86601610349648,10.861,3.06,0.39,4.26,0.02820974,264.04278386366923,0.9158595133204178,5.76729716,11.418311877448904,3.25396453916637
spec-0925-52411-0397,232.58863728326,-1.46540077269943,10.947,3.55,0.34,5.69,0.08817326,320.1499314421744,0.9508320982325946,4.921874009999999,11.59761016114673,3.4605814954157257
spec-0925-52411-0623,234.075687431134,-1.28341655854403,10.42,1.55,0.59,4.31,0.07614029,181.3458199969664,0.8296525174182051,5.736074009999999,10.75129843394381,1.6924917030330544
spec-0926-52413-0508,235.576994618411,-1.28104039693089,10.378,1.33,0.61,2.54,0.0823449,183.32605259696095,0.8242425168127028,6.91474356,10.772571761992943,2.094104216910667
spec-0932-52620-0027,128.105724939235,32.1986479740844,10.596,1.65,0.37,4.95,0.08634751,233.2898472502724,0.928983936520446,5.347060249999999,11.015839558990315,2.3770356222993776
spec-0933-52642-0515,129.873080085152,34.1839423357506,10.678,1.7,0.7,4.26,0.06090705,224.2163962015429,0.8045283901955289,5.76729716,10.964738015435557,1.7028805995288498
spec-0933-52642-0618,130.826007011388,34.6824193117967,10.906,2.88,0.45,2.62,0.06507584,293.40010853065706,0.8823790877462955,6.858212039999999,11.542619798360558,3.5717838795562775
spec-0936-52705-0190,135.417385851507,37.3700804625927,10.596,1.76,0.39,3.09,0.09831139,207.76064752527228,0.9158595133204178,6.53231921,11.023976163127498,2.294352736803997
spec-0937-52707-0075,138.937918174043,38.7256046041949,10.472,1.41,0.52,2.42,0.06884205,238.20426258202548,0.8523486307670756,7.000119239999999,11.045281530947433,2.9364187365127523
spec-0937-52707-0233,137.365395468511,38.7344213681045,10.276,1.59,0.46,3.79,0.05686329,173.02051288415117,0.8775527169786937,6.066684809999999,10.77025761679194,2.511139694012377
spec-0938-52708-0118,140.331127981561,39.9878698801891,10.407,1.69,0.39,6.52,0.07524934,183.2064385673087,0.9158595133204178,4.47638064,10.73296469411319,1.2128559777003833
spec-0940-52670-0070,145.908917950961,41.6729937490984,10.46,1.42,0.62,3.69,0.07163668,207.3003638051805,0.8216932330693044,6.131758009999999,10.854223845501698,2.0908726429165037
spec-0941-52709-0071,147.524553747694,43.3597866229036,10.441,1.27,0.4,4.12,0.0741412,212.81570930724035,0.9096926026564097,5.855363039999999,10.852700232069083,2.132269033940216
spec-0941-52709-0252,146.409919474985,42.6610158688357,10.618,1.63,0.34,3.0,0.07266863,207.4742377654516,0.9508320982325946,6.593899999999999,11.009802805713992,2.1629929700339763
spec-0942-52703-0186,149.312301849506,44.1435881701171,10.426,2.22,0.08,7.89,0.07367745,186.0673011092523,1.3244237468897522,3.8136856100000003,10.955505593233216,2.505570605178794
spec-0942-52703-0408,149.660808975654,45.4264383268801,10.162,1.14,0.2,6.51,0.07096446,158.66579639124757,1.0991960685470887,4.48155041,10.516815590534778,1.407403306421463
spec-0944-52614-0379,154.274859652257,46.5311403627618,10.288,1.4,0.63,3.04,0.06359825,169.24685873573108,0.8192422451676569,6.56648256,10.700355058655457,1.9981442824260829
spec-0944-52614-0632,155.998946230824,45.8562959356607,10.561,2.09,0.42,7.89,0.09027759,235.91337924819425,0.898093470327658,3.8136856100000003,10.9667585111937,1.76850886083601
spec-0945-52652-0105,152.271017748238,54.5417961313966,10.369,0.94,0.2,2.72,0.04587177,178.2893317745219,1.0991960685470887,6.787981439999999,10.714635035764788,2.2584862934189287
spec-0946-52407-0243,152.411006445353,55.0980596525702,10.478,1.62,0.57,3.11,0.09293045,187.4437922739092,0.8355072068666826,6.518687609999999,10.857808163403035,1.958349484364756
spec-0949-52427-0225,162.133526564201,57.8115633036512,10.667,1.55,0.62,3.94,0.07448021,208.994096794645,0.8216932330693044,5.96997876,10.887722888256029,1.587726106302031
spec-0950-52378-0632,168.935841763419,58.7739296352836,10.14,0.84,0.5,7.97,0.04984865,226.42792543535015,0.8600842766443919,3.7777836899999997,10.512358011764826,1.6465760738931516
spec-0955-52409-0191,183.550252573697,59.8432725330482,10.59,1.83,0.47,3.19,0.09603074,208.61597768875825,0.8729178863405056,6.464354009999999,11.019085404168175,2.2830814081994735
spec-0955-52409-0483,184.235824351826,60.1969919426526,10.416,1.49,0.29,4.4,0.05969585,187.2617948298532,0.993954349345031,5.6801759999999994,10.836253517670107,2.586880348701526
spec-0957-52398-0581,196.033150021,60.1505225832589,10.559,2.56,0.37,7.32,0.05986017,197.32451477425,0.928983936520446,4.07841584,10.943542416819707,2.2837091145296653
spec-0959-52411-0037,203.880503202654,58.8888605230404,10.277,1.1,0.64,3.23,0.06727897,184.8707877074704,0.8168856351754018,6.43730289,10.662435126912792,1.8404209206651843
spec-0959-52411-0598,203.92174169316,59.237874535615,10.331,0.76,0.48,3.98,0.07157046,239.6014102392797,0.8684665799778243,5.944373639999999,10.719092197529884,2.054048504992268
spec-0960-52425-0418,204.051022285985,59.2075971203792,10.681,1.97,0.35,3.14,0.07186767,211.67214446500745,0.9432436911467813,6.498276359999999,11.099656386913958,2.400606763122733
spec-0960-52425-0429,203.8812526426,59.1954418346796,10.563,2.06,0.51,4.07,0.0724289,199.7991022500256,0.8561389940226636,5.887044089999999,10.983936506881317,2.427325613362234
spec-0960-52425-0449,204.392088487424,59.3191653159489,10.283,0.58,0.27,7.85,0.06890204,277.5112694588378,1.013935990115002,3.831752249999999,10.605837856721926,1.4335640765901214
spec-0960-52425-0477,203.928471712184,59.0022645315704,10.229,1.09,0.37,6.54,0.07063886,182.1918888481732,0.928983936520446,4.466055559999999,10.542857555819607,1.5130531115463552
spec-0961-52615-0378,156.594703753275,47.5452757737429,10.735,2.52,0.28,4.12,0.06113662,225.43189938742736,1.0037315179050041,5.855363039999999,11.24304332489003,3.1090548434573977
spec-0961-52615-0468,156.780918816302,46.9216224846907,10.139,0.79,0.47,7.94,0.06104389,190.95838849774677,0.8729178863405056,3.7912107599999993,10.345696549050055,1.5083975019475093
spec-0964-52646-0069,168.041440813367,48.1210650119662,10.337,1.49,0.27,5.12,0.08688381,182.04938032975343,1.013935990115002,5.247047039999999,10.785930829981396,2.1395029577757
spec-0964-52646-0082,166.671144728746,47.8022756049381,10.402,1.86,0.48,3.13,0.06523858,194.3131826899784,0.8684665799778243,6.50507529,10.96496356794758,2.8076725528573583
spec-0966-52642-0031,174.453758640455,49.0789452667975,10.723,2.31,0.49,7.98,0.09963211,255.3870364493558,0.8641911456966372,3.7733176399999993,11.0577835102311,1.7969088876864772
spec-0967-52636-0444,175.376746975696,50.3538989255027,10.228,1.03,0.19,6.8,0.07676701,172.2213839783593,1.1136561812426087,4.333584,10.535050380672088,1.1091656942137873
spec-0969-52442-0108,181.700732590039,49.4956523267841,10.256,0.87,0.46,3.92,0.06464158,179.48862640592677,0.8775527169786937,5.98281024,10.534212219181471,1.1767425370066436
spec-0969-52442-0355,179.564419432341,50.1894685785629,10.486,1.99,0.29,6.0,0.0329697,217.25112635476276,0.993954349345031,4.7516,11.013424117112772,2.8543332621579207
spec-0969-52442-0601,182.520444641182,51.1099552574583,10.272,1.16,0.36,6.08,0.07718673,193.07822141863096,0.9359655037331305,4.708410239999999,10.646499361525843,1.5130705481281603
spec-0971-52644-0524,187.193050880638,51.2711928802225,10.561,1.88,0.34,4.57,0.08593325,223.6819654044504,0.9508320982325946,5.575656089999999,11.064260257054265,2.349057666244684
spec-0972-52435-0001,255.805392273783,33.1303757474224,10.561,1.63,0.63,3.42,0.08831004,218.93465753301797,0.8192422451676569,6.309863239999999,10.97268957739386,1.9691076393147289
spec-0973-52426-0142,255.347180153411,32.7546506840643,10.609,2.46,0.25,7.98,0.07019651,210.4996331714591,1.035709701476211,3.7733176399999993,10.995839859071337,2.1249874640545627
spec-0973-52426-0240,254.927384868142,32.5789976241062,10.644,2.23,0.75,3.03,0.09757023,246.1298815785101,0.7962225610272257,6.57332969,11.215894097984796,2.931902192217477
spec-0974-52427-0142,256.820567195289,34.2751274588111,10.511,1.1,0.67,3.51,0.08803692,262.94016054102804,0.8103453250771835,6.25010441,10.952104591196576,2.5296291184317155
spec-0974-52427-0173,256.709244245502,34.3879443002546,10.765,1.88,0.62,4.61,0.09782305,268.4190760117229,0.8216932330693044,5.551265609999999,11.157326976262725,2.247025295600109
spec-0974-52427-0632,257.247150770609,34.4753529428104,10.475,1.53,0.43,3.06,0.0831102,232.34166173431856,0.8926404490652192,6.552802759999999,11.050489926612936,2.794256470484835
spec-0975-52411-0437,256.596859393113,31.4798259729651,10.324,1.87,0.36,7.99,0.08201127,219.55200056371717,0.9359655037331305,3.7688564099999997,10.868826493212314,2.7459031283780355
spec-0976-52413-0323,256.413318157317,32.9638257439938,10.264,1.03,0.58,4.75,0.03060806,213.511506347108,0.8325219696942819,5.466506249999998,10.696226000947023,2.673542625595428
spec-0977-52410-0059,259.131453398916,28.3822768028627,10.446,1.54,0.57,4.07,0.09973881,210.7402376843017,0.8355072068666826,5.887044089999999,10.893303795749686,1.8540910214527109
spec-0979-52427-0148,259.984370025585,26.9922413345588,10.501,1.25,0.62,4.0,0.09282354,225.2003613636822,0.8216932330693044,5.9315999999999995,10.856370401150098,1.731733879764789
spec-0982-52466-0089,312.428534239108,-0.681119307345389,10.469,2.69,0.33,7.96,0.09668926,246.7016580043981,0.9587450189793348,3.7822545599999997,11.139990947400532,3.0738822287695666
spec-0982-52466-0095,312.579237761762,-0.0974202333040727,10.594,1.71,0.6,2.85,0.09773511,224.8538098625908,0.8268941874213698,6.69740225,11.046593589362757,2.5027622916289447
spec-0983-52443-0185,313.260319084503,-0.665230052743439,10.606,2.2,0.65,7.77,0.05529926,246.13856326399636,0.8146196502770222,3.8681168899999996,10.989677129827278,2.4092124356756774
spec-0983-52443-0260,312.833024841108,-0.847323871275121,10.471,1.29,0.42,3.02,0.05456923,213.7730865447353,0.898093470327658,6.580181639999999,10.908495841916073,2.5147001648992684
spec-0985-52431-0393,315.626593392772,0.331671729759365,10.396,1.62,0.61,4.46,0.05089623,179.1265114206668,0.8242425168127028,5.643127559999999,10.749850285704335,2.0209334634310987
spec-0985-52431-0589,317.715306888285,0.625872939632163,10.437,1.18,0.58,4.25,0.06873892,201.90868810829545,0.8325219696942819,5.7735562499999995,10.730471780808658,1.3482040254993035
spec-0994-52725-0164,147.789627005698,5.52019039252851,10.394,1.72,0.58,3.42,0.0708842,183.9885509261924,0.8325219696942819,6.309863239999999,10.851966349437783,2.3545527055423565
spec-0994-52725-0194,147.697193416124,5.8888925139931,10.586,2.25,0.37,3.9,0.09061849,210.64438788157693,0.928983936520446,5.995660999999999,11.111568232897861,3.0560213598228105
